App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
bestrong,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.bestrong,"Jun 14, 2022","Jun 2, 2019","50,000+ ",2.4.3,FR
Yoga-Go: Yoga For Weight Loss,PEGI 3,0,True,4.5,58.7K,https://play.google.com/store/apps/details?id=net.beginners.weight.loss.workout.women.yoga.go,"Jun 16, 2022","Jun 6, 2019","10,000,000+ ",4.7.1,FR
Lucky Step,PEGI 18 • Simulated Gambling,0,True,3.2,94.1K,https://play.google.com/store/apps/details?id=com.luckandhealth.walkingtracker.pedometer,"Jun 12, 2022","Nov 30, 2021","10,000,000+ ",1.0.35,FR
The Secret of Weight,PEGI 3,0,True,4.1,19.4K,https://play.google.com/store/apps/details?id=com.lesecretdupoids,"May 6, 2022","Sep 21, 2013","1,000,000+ ",Varies with device,FR
Daily Yoga: Fitness+Meditation,PEGI 3,0,True,4.9,143K,https://play.google.com/store/apps/details?id=com.dailyyoga.inc,"Jun 14, 2022","Jun 2, 2012","10,000,000+ ",8.14.00,FR
Fastic - Intermittent Fasting,Parental guidance • Parental Guidance Recommended,0,True,4.6,391K,https://play.google.com/store/apps/details?id=de.fastic.app,"Jun 15, 2022","Apr 23, 2019","5,000,000+ ",1.98.2,FR
iMuscle 2,PEGI 3,£1.79,False,3.5,2.85K,https://play.google.com/store/apps/details?id=com.the3d4medical.imuscle2.smartphones,"Jul 4, 2019","Dec 31, 2013","50,000+ ",1.9,FR
Fasting - Intermittent Fasting,PEGI 3,0,True,4.9,541K,https://play.google.com/store/apps/details?id=bodyfast.zero.fastingtracker.weightloss,"Jun 15, 2022","Oct 25, 2019","10,000,000+ ",1.5.3,FR
BikeComputer Pro,PEGI 3,£4.29,True,4.3,6.34K,https://play.google.com/store/apps/details?id=de.rooehler.bikecomputer.pro,"May 15, 2022","Feb 3, 2012","50,000+ ",8.8.7 Google Play,FR
Fake Sync Pro,PEGI 3,£2.79,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.nauman.fakesyncpro,"Feb 24, 2020","Feb 21, 2020","1,000+ ",1.4.5,FR
FizzUp - Fitness Workouts,PEGI 3,0,True,4.3,33.5K,https://play.google.com/store/apps/details?id=com.fysiki.fizzup,"May 30, 2022","Aug 1, 2016","1,000,000+ ",3.4.3,FR
Lose Weight App for Men,PEGI 3,0,True,4.9,1.65M,https://play.google.com/store/apps/details?id=menloseweight.loseweightappformen.weightlossformen,"May 11, 2022","Mar 7, 2019","50,000,000+ ",1.0.41,FR
winwalk - rewards for walking,PEGI 3,0,True,4.1,7.1K,https://play.google.com/store/apps/details?id=com.winwalk.android,"Jun 2, 2022","Dec 18, 2017","1,000,000+ ",2.3.0,FR
Serenity: Guided Meditation,PEGI 3,0,True,4.9,39K,https://play.google.com/store/apps/details?id=uk.co.serenity.guided.meditation,"Jun 20, 2022","Aug 30, 2018","1,000,000+ ",3.9.3,FR
Asana Rebel: Get in Shape,PEGI 3,0,True,4.5,51.7K,https://play.google.com/store/apps/details?id=com.asanayoga.asanarebel,"Jun 5, 2022","Oct 19, 2016","5,000,000+ ",6.0.0.5734,FR
Basic-Fit,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.basicfit.trainingApp,"Jun 12, 2022",N/A,"1,000,000+ ",1.12.0,FR
Freeletics: Fitness Workouts,PEGI 3,0,True,4.2,230K,https://play.google.com/store/apps/details?id=com.freeletics.lite,"Jun 22, 2022","Jan 2, 2014","10,000,000+ ",22.23.0,FR
WeWard,PEGI 3,0,False,4.4,41.6K,https://play.google.com/store/apps/details?id=com.weward,"Jun 10, 2022","Mar 10, 2022","5,000,000+ ",7.0.0,FR
Pedometer - Step Counter App,PEGI 3,0,True,4.8,757K,https://play.google.com/store/apps/details?id=com.tayu.tau.pedometer,"May 22, 2022","Jun 4, 2013","50,000,000+ ",5.40,FR
The Wonder Weeks,PEGI 3,£3.99,True,4.2,36.6K,https://play.google.com/store/apps/details?id=org.twisevictory.apps,"Apr 14, 2022","Jun 13, 2012","1,000,000+ ",10.7.1,FR
"Fitify: Fitness, Home Workout",PEGI 3,0,True,4.0,85.7K,https://play.google.com/store/apps/details?id=com.fitifyworkouts.bodyweight.workoutapp,"Jun 13, 2022","May 31, 2018","10,000,000+ ",Varies with device,FR
"ShapeYou – Fitness, Nutrition",PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.tiboInShape.shapeyou,"Jun 20, 2022","Nov 26, 2021","100,000+ ",1.6.4,FR
