App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Blue Light Filter & Night Mode,PEGI 3,£4.29,False,4.7,1.61K,https://play.google.com/store/apps/details?id=com.ascendik.eyeshieldpro,"Dec 5, 2021","Feb 8, 2017","10,000+ ",4.05.0,MC
Gentle Wakeup Pro - Sunrise,PEGI 3,£16.99,False,4.7,2.21K,https://play.google.com/store/apps/details?id=com.changemystyle.gentlewakeuppro,"Jun 23, 2022","Mar 30, 2016","50,000+ ",7.4.0,MC
Awf Fit [ONE] - watch face,PEGI 3,£0.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awffitone,"Jun 5, 2022","Jan 1, 2022",500+ ,Varies with device,MC
adidas Running: Sports Tracker,PEGI 3,0,True,4.4,1.27M,https://play.google.com/store/apps/details?id=com.runtastic.android,"Jun 16, 2022","May 12, 2010","50,000,000+ ",Varies with device,MC
Awf RUN 3 - watch face,PEGI 3,£1.79,False,4.2,45,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfrun3,"Apr 17, 2022","Dec 20, 2021","1,000+ ",Varies with device,MC
Darker Pro,PEGI 3,£2.99,False,4.5,470,https://play.google.com/store/apps/details?id=com.mlhg.screenfilterpro,"Oct 19, 2021","Oct 30, 2013","5,000+ ",Varies with device,MC
"Calm - Meditate, Sleep, Relax",PEGI 3,0,True,4.4,495K,https://play.google.com/store/apps/details?id=com.calm.android,"Jun 8, 2022","Jul 30, 2014","10,000,000+ ",Varies with device,MC
Lose Weight App for Women,PEGI 3,0,True,4.9,847K,https://play.google.com/store/apps/details?id=loseweightapp.loseweightappforwomen.womenworkoutathome,"Jan 29, 2022","Oct 31, 2019","50,000,000+ ",1.0.34,MC
Home Workout - No Equipment,PEGI 3,0,True,4.9,2.84M,https://play.google.com/store/apps/details?id=homeworkout.homeworkouts.noequipment,"Apr 27, 2022","Nov 8, 2017","100,000,000+ ",1.1.8,MC
Blood Pressure Pro,PEGI 3,0,True,3.7,7.69K,https://play.google.com/store/apps/details?id=com.bloodpressure.pro,"Jun 22, 2022","Apr 22, 2022","1,000,000+ ",1.3.0,MC
