App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Oticon ON,PEGI 3,0,False,2.8,5.48K,https://play.google.com/store/apps/details?id=com.oticon.remotecontrol,"Sep 27, 2021","Nov 23, 2016","500,000+ ",Varies with device,PL
ParaPass,PEGI 3,0,True,4.0,33,https://play.google.com/store/apps/details?id=co.uk.classprofessional.cpdquiz,"Apr 26, 2022","Aug 31, 2017","5,000+ ",2.1.0,PL
INR Diary,PEGI 3,£2.09,False,N/A,N/A,https://play.google.com/store/apps/details?id=be.webfactor.inrdiaryplus,"Feb 6, 2022","May 19, 2020","1,000+ ",2.2.2,PL
ICU Trials by ClinCalc,PEGI 3,£3.83,False,4.6,183,https://play.google.com/store/apps/details?id=com.clincalc.icutrials,"Mar 11, 2022","Jun 9, 2012","5,000+ ",3.2,PL
e-Anatomy,PEGI 18,0,True,3.9,2.82K,https://play.google.com/store/apps/details?id=net.imaios.eanatomy,"May 17, 2022","Oct 20, 2011","500,000+ ",5.2.7,PL
Rzuć palenie z Recigarem,PEGI 3,0,False,5.0,557,https://play.google.com/store/apps/details?id=pl.dmtit.recigar,"Feb 10, 2022","Jun 23, 2021","10,000+ ",1.1.11,PL
Glycemic Index Load in food net carbs diet tracker,PEGI 3,0,True,4.3,14.3K,https://play.google.com/store/apps/details?id=com.creamsoft.mygi,"Feb 20, 2022","Sep 11, 2014","500,000+ ",3.6.7.2,PL
Sunna Médecine,PEGI 3,£0.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.decodev.sunna_medecin,"Mar 8, 2022","Mar 8, 2022",10+ ,1.0.0,PL
Dawca krwi,PEGI 3,0,True,4.9,2.06K,https://play.google.com/store/apps/details?id=com.wojewgames.dawca,"Mar 17, 2022","Jul 20, 2017","100,000+ ",2.1.1,PL
Dilumed,PEGI 3,£0.59,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.dilumed.pay,"Sep 27, 2021","Sep 27, 2021","1,000+ ",1.0,PL
Visual Anatomy 2,PEGI 3,£1.59,False,4.6,939,https://play.google.com/store/apps/details?id=com.hssn.anatomy2,"Jun 9, 2022","Aug 22, 2014","10,000+ ",Varies with device,PL
KtoMaLek,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.kamsoft.ktomalek,"Jun 23, 2022",N/A,"100,000+ ",2022.04.07,PL
FreeStyle LibreLink - PL,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.freestylelibre.app.pl,"Mar 11, 2021",N/A,"50,000+ ",2.5.3,PL
Human Anatomy Atlas 2022＋,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.visiblebody.subscription,"May 23, 2022","Mar 7, 2022","10,000+ ",1.01.014,PL
Vargo Anesthesia Mega App,PEGI 3,£79.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.vargoanesthesia.masterapp,"Jun 3, 2022","Feb 14, 2014","5,000+ ",19.5.2,PL
iNeuro,PEGI 3,£4.74,False,N/A,N/A,https://play.google.com/store/apps/details?id=be.fdev.ineuro,"Feb 26, 2013","Sep 2, 2012","1,000+ ",1.2,PL
Fetal calculator PRO,PEGI 3,£13.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.profile.ifetal_premium,"Mar 3, 2020","Sep 6, 2018","1,000+ ",1.1.1,PL
Cardiac diagnosis-heart rate,PEGI 3,£11.99,False,3.8,431,https://play.google.com/store/apps/details?id=com.sdk.cardiac_diagnosis,"Apr 20, 2022","Jun 20, 2018","5,000+ ",25,PL
Easy Anatomy,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=ru.easyanatomy,"Jun 10, 2022","Aug 31, 2021","50,000+ ",1.4.3,PL
