App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Cardiac diagnosis-heart rate,PEGI 3,£11.99,False,3.8,431,https://play.google.com/store/apps/details?id=com.sdk.cardiac_diagnosis,"Apr 20, 2022","Jun 20, 2018","5,000+ ",25,NL
Mijn MMC,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.mmc.medimapp,"May 23, 2022","May 23, 2022",500+ ,1.0.13,NL
Verpleegkundige interventies (NIC),PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.mds.apps.newnic2020,"Sep 18, 2020","Sep 1, 2020","10,000+ ",1.6,NL
Ambulancezorg,PEGI 3,£2.13,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.ambulancezorg.azn,"Jun 15, 2021","Aug 15, 2014","5,000+ ",Varies with device,NL
Blood Pressure App: Heart Rate,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=blood.pressure.heart.rate.monitor.pulse.tracker.app.hch,"May 22, 2022","Dec 13, 2021","100,000+ ",1.4.2,NL
Visual Acupuncture 3D,PEGI 3,0,True,4.2,871,https://play.google.com/store/apps/details?id=com.graphicvizion.visualacupuncturefr,"Jul 6, 2019","Mar 29, 2017","100,000+ ",3.3,NL
Medxpert,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=app.medxpert.medxpert,"Jun 21, 2022",N/A,"10,000+ ",1.1.1,NL
FibriCheck,PEGI 3,0,True,3.3,6.32K,https://play.google.com/store/apps/details?id=com.qompium.fibricheck,"Jun 2, 2022","Aug 23, 2016","500,000+ ",2.3.0,NL
Mijn Handelingen,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=nl.mijnhandelingen.android,"Mar 23, 2022","Aug 25, 2021",500+ ,1.5.0,NL
Uw Zorg online,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.mediapp.pharmeon,"Jun 13, 2022","Jul 2, 2020","100,000+ ",3.3.04,NL
SimMon,PEGI 3,£18.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=dk.castleandersen.simmon,"Oct 27, 2020","Oct 23, 2019",500+ ,1.1,NL
Moet ik naar de dokter?,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.moetiknaardedokter.app,"Jun 2, 2022","Feb 26, 2018","100,000+ ",2.2.36,NL
ASCCP Management Guidelines,PEGI 3,£9.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.asccp.app2019,"Feb 9, 2022","Jun 20, 2020","10,000+ ",1.7,NL
Advanced Naming Therapy,PEGI 3,£21.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.tactustherapy.advancednaming,"Feb 3, 2022","Jun 9, 2017",500+ ,2.0.107,NL
CoPE Paediatric Emergency,PEGI 3,£0.81,False,N/A,N/A,https://play.google.com/store/apps/details?id=dk.centic.cope,"Jan 18, 2019","Aug 26, 2013","1,000+ ",2.0-cope,NL
Freya • Surge Timer,PEGI 3,£2.49,False,3.9,284,https://play.google.com/store/apps/details?id=com.thepositivebirthcompany.freyasurgetimer,"Jun 12, 2020","Dec 23, 2019","10,000+ ",2.0.56,NL
BOS Funk Deutschland,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.rettungsdienst_app.bosd,"Jan 18, 2022",N/A,"5,000+ ",4.2.1,NL
My Calendar - Period Tracker,PEGI 3,0,True,4.9,385K,https://play.google.com/store/apps/details?id=com.lbrc.PeriodCalendar,"Jun 20, 2022","Aug 16, 2015","10,000,000+ ",8.3.1,NL
Verpleegkundig Rekenen - Examen Training,PEGI 3,£2.69,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.stefanroobol.nursingexam,"Mar 2, 2018","Sep 9, 2017",500+ ,1.0.2,NL
Paediatric Emergencies,PEGI 3,£4.99,False,4.7,122,https://play.google.com/store/apps/details?id=com.itdcs.paediatricemergency,"Jan 9, 2022","Apr 1, 2014","5,000+ ",22.01,NL
Gespreksboek+,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.TouchSpeak.gespreksboek,"Jul 16, 2019",N/A,50+ ,1.0.32,NL
BeterDichtbij,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.beterDichtbij,"Jun 15, 2022","Sep 27, 2016","100,000+ ",3.3.1,NL
Acute Geneeskunde,PEGI 3,N/A,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.everywhereim.acutegeneeskunde,"May 10, 2022",N/A,500+ ,3.1.5,NL
Anatomy Learning - 3D Anatomy,PEGI 3,0,True,4.4,103K,https://play.google.com/store/apps/details?id=com.AnatomyLearning.Anatomy3DViewer3,"Mar 29, 2022","Mar 20, 2014","5,000,000+ ",2.1.351,NL
Nursing Calculator,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.mds.apps.nursing,"May 9, 2014",N/A,"1,000+ ",1.0,NL
QuitNow PRO: Stop smoking,PEGI 3,£19.99,False,4.5,6.48K,https://play.google.com/store/apps/details?id=net.eagin.software.android.dejaloYa,"Jun 7, 2022","Feb 6, 2011","50,000+ ",6.29.1,NL
Minddistrict,PEGI 3,0,False,2.7,195,https://play.google.com/store/apps/details?id=com.minddistrict.android,"Jun 9, 2022","Jun 20, 2014","50,000+ ",3.34.0,NL
Medicatie Controle App,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.boomerweb.medicatiecontroleapp,"Jun 22, 2022",N/A,"10,000+ ",4.35.1,NL
Calcium Pro,PEGI 3,£0.89,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.haneke.parathyroid,"Jun 16, 2022","Mar 15, 2013","10,000+ ",1.7.4,NL
MedGemak,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.pharmapartners.medgemak,"Feb 24, 2022",N/A,"100,000+ ",8.2.2,NL
Recognise Foot,PEGI 3,£6.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=au.com.appliquette.recognise.foot,"May 16, 2019","Mar 2, 2016","5,000+ ",1.0.6,NL
myRemote,PEGI 3,0,False,2.1,499,https://play.google.com/store/apps/details?id=com.privatelabel.rta,"Jun 9, 2022","Oct 6, 2020","50,000+ ",2.5.70.6700,NL
myPhonak,PEGI 3,0,False,2.3,7.15K,https://play.google.com/store/apps/details?id=com.sonova.phonak.dsapp,"Feb 27, 2022","Aug 30, 2018","1,000,000+ ",4.0.6,NL
iTIVA plus Anesthesia,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.raigo.itivaplus,"Jun 15, 2022","Oct 10, 2013","10,000+ ",5.2.3,NL
Critical - Medical Guide,PEGI 3,£13.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.iotait.criticalx,"Mar 1, 2020","Mar 1, 2020","1,000+ ",2.0,NL
WondAdviseur,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.appec.wondadviseur,"May 21, 2022","May 21, 2022",100+ ,1.0.001,NL
VGZ Mindfulness coach,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.vgz.mindfulness,"Apr 4, 2022","Dec 18, 2013","500,000+ ",2.3.2,NL
Human Anatomy Atlas 2021,PEGI 3,£21.49,True,4.5,10.1K,https://play.google.com/store/apps/details?id=com.visiblebody.atlas,"Mar 17, 2021","Sep 30, 2016","100,000+ ",2021.2.27,NL
Gifwijzer,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=ppc.android.gifwijzer,"Apr 30, 2021","Dec 9, 2010","1,000+ ",3.0,NL
TouchSpeak,PEGI 3,N/A,True,N/A,N/A,https://play.google.com/store/apps/details?id=nl.TouchSpeak,"Nov 12, 2021",N/A,"1,000+ ",Varies with device,NL
SnoreGym : Reduce Your Snoring,PEGI 3,£4.19,False,4.7,951,https://play.google.com/store/apps/details?id=com.snorelab.snoregym,"Jan 15, 2021","Feb 3, 2020","50,000+ ",1.0.8,NL
Migraine Buddy: Track Headache,PEGI 3,0,True,4.7,48.7K,https://play.google.com/store/apps/details?id=com.healint.migraineapp,"May 5, 2022","Jul 8, 2014","1,000,000+ ",50.0.1651284433,NL
3D Anatomy,PEGI 3,£2.39,False,4.7,2.4K,https://play.google.com/store/apps/details?id=com.hssn.anatomy3d,"Mar 12, 2022","Sep 1, 2013","100,000+ ",6.2,NL
MijnDSW,PEGI 3,0,False,3.6,1.02K,https://play.google.com/store/apps/details?id=nl.dsw.android.mijndsw,"Jun 14, 2022","Nov 20, 2013","100,000+ ",7.5.0,NL
Mantelzorger,Parental guidance • Parental Guidance Recommended,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=eu.morphe.eco4care,"Jan 31, 2022",N/A,"1,000+ ",1.6.3,NL
Dry Needling Guide,PEGI 3,£20.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.barb.dnguide,"Feb 10, 2022","May 25, 2017",100+ ,6.3,NL
Mijn BENU,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.benu.mijnbenu,"Jun 3, 2022",N/A,"5,000+ ",1.34.0,NL
Lower Back Pain Exercises App,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=nl.audiofysio.app,"Oct 23, 2021","Jun 27, 2018","5,000+ ",1.4.13,NL
VeinSeek,PEGI 3,£2.99,False,1.4,359,https://play.google.com/store/apps/details?id=com.vs.veinseek,"Dec 5, 2017","Feb 10, 2017","10,000+ ",Varies with device,NL
Lady Pill Widgets,PEGI 3,£1.99,False,4.8,1.34K,https://play.google.com/store/apps/details?id=com.baviux.pillreminderwidget,"Sep 4, 2018","Dec 21, 2012","10,000+ ",1.2.4,NL
Medical ID (premium),PEGI 3,£4.99,False,4.7,2.23K,https://play.google.com/store/apps/details?id=app.medicalid,"May 9, 2022","Jun 28, 2014","10,000+ ",7.15.1,NL
Ons Dossier,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.nedap.healthcare.dossier,"May 31, 2022",N/A,"100,000+ ",2.15.4,NL
Essential Anatomy 5,PEGI 3,£14.99,False,3.5,2.24K,https://play.google.com/store/apps/details?id=com.the3d4medical.EssentialAnatomy,"Feb 1, 2022","May 14, 2014","50,000+ ",1.2.0,NL
Respiroguide Pro,PEGI 3,£3.19,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.tremend.respiroguide,"May 13, 2020","Nov 14, 2011","10,000+ ",1.1.10,NL
Birth Made Easy Hypnobirthing,PEGI 3,0,True,3.0,63,https://play.google.com/store/apps/details?id=com.app.innerpowerhypnobirthing,"Jan 31, 2022","Aug 31, 2015","10,000+ ",2.14,NL
OptoDrum,PEGI 3,£4.75,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.linsay.optodrumandroid,"Oct 15, 2020","May 23, 2015","5,000+ ",1.0.2,NL
Boots apotheek,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.boots.apotheek,"Jun 7, 2022",N/A,"10,000+ ",2.2.1,NL
Homeopathy at Home,PEGI 3,£1.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=homeopat1app.homeopat1,"Nov 19, 2021","Oct 20, 2021",100+ ,1.0.0,NL
