App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
BloodPressureDB,PEGI 3,0,True,3.5,4.63K,https://play.google.com/store/apps/details?id=net.klier.blutdruck,"Jun 7, 2022","Mar 30, 2011","500,000+ ",Varies with device,ES
Seguro DoctorGo DKV,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.yoigo.doctorgodkv,"Feb 14, 2022","Nov 16, 2021","5,000+ ",1.0.0,ES
Monash University FODMAP diet,PEGI 3,£5.60,False,3.5,2.47K,https://play.google.com/store/apps/details?id=com.monashuniversity.fodmap,"Jan 18, 2022","Nov 6, 2013","100,000+ ",3.0.9,ES
Quirónsalud,PEGI 3,0,False,4.1,30.2K,https://play.google.com/store/apps/details?id=com.divisait.quironsalud,"Jun 9, 2022","May 22, 2015","1,000,000+ ",3.38,ES
miHistoria,PEGI 3,0,False,1.5,1.1K,https://play.google.com/store/apps/details?id=org.gobiernodecanarias.scs.mihistoria,"Mar 29, 2022","Jan 17, 2019","100,000+ ",1.2.1,ES
Chat médico Doctor i - iSalud,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.isalud.main,"May 31, 2022","Oct 21, 2016","100,000+ ",3.2.6,ES
imitoWound - Digital Woundcare,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=io.imito.imitowound,"Jun 12, 2022","Jul 10, 2020","5,000+ ",2.0.6,ES
Vithas,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=es.vithas.app.pro,"May 5, 2022","Feb 9, 2022","100,000+ ",1.8.1,ES
MatchTrial - Oncology Trials,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.matchtrial.app,"Jun 22, 2022",N/A,"10,000+ ",1.13.0,ES
Guía Mensa,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=es.app.guia.mensa,"Jun 20, 2022","Mar 2, 2020","10,000+ ",3.111.0,ES
Salud Informa,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=es.saludinforma.android,"Apr 27, 2022","May 16, 2016","500,000+ ",1.17.2,ES
Urología Práctica 4ª edición,PEGI 3,£17.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=urologiapractica.up4ed,"Apr 1, 2021","May 29, 2018",500+ ,1.7,ES
e-Anatomy,PEGI 18,0,True,3.9,2.82K,https://play.google.com/store/apps/details?id=net.imaios.eanatomy,"May 17, 2022","Oct 20, 2011","500,000+ ",5.2.7,ES
Carpeta de Salud - Osakidetza,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=eus.osakidetza.apps.p42,"Jun 14, 2021",N/A,"100,000+ ",1.0,ES
Mi Frater Paciente,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.fraternidad.app.ext.mifrater.paciente,"May 23, 2022",N/A,"50,000+ ",2.0.8,ES
Bolsa Contratos SAS,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.webcreator.sascontratos,"May 15, 2022","Jun 21, 2020","10,000+ ",1.1.14,ES
Body Temperature Thermometer,PEGI 12 • Sex,0,True,3.8,6.82K,https://play.google.com/store/apps/details?id=com.bodytemperatureThermometer.feverRecordsdiary,"Nov 21, 2021","Oct 15, 2020","1,000,000+ ",1.2,ES
Terapêutica Médica,PEGI 3,£14.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.br.aplimed.TerapeuticaMedica,"Mar 25, 2017","Feb 18, 2017",50+ ,2.4,ES
Kind App,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=care.engaging.engagingcareapp,"Jun 17, 2022","Sep 5, 2019","10,000+ ",4.16.0,ES
Human Anatomy Atlas 2021,PEGI 3,£21.49,True,4.5,10.1K,https://play.google.com/store/apps/details?id=com.visiblebody.atlas,"Mar 17, 2021","Sep 30, 2016","100,000+ ",2021.2.27,ES
FlashMed,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.creatinium.flashmed,"Aug 8, 2021","May 8, 2020","10,000+ ",1.3.1,ES
Movistar Salud,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.movistar.movistarsalud,"Jun 9, 2022",N/A,"50,000+ ",3.2.3,ES
Glycemic Index Load in food net carbs diet tracker,PEGI 3,0,True,4.3,14.3K,https://play.google.com/store/apps/details?id=com.creamsoft.mygi,"Feb 20, 2022","Sep 11, 2014","500,000+ ",3.6.7.2,ES
miCita preiva,PEGI 3,0,False,4.2,6.26K,https://play.google.com/store/apps/details?id=org.gobiernodecanarias.sanidad.scs.citapreviasmart,"Mar 23, 2022","Jun 17, 2013","500,000+ ",3.7.0,ES
TousAntiCovid,PEGI 3,0,False,4.2,225K,https://play.google.com/store/apps/details?id=fr.gouv.android.stopcovid,"Jun 20, 2022","Jun 2, 2020","10,000,000+ ",4.3.0,ES
Clínic Barcelona,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.clinicbarcelona.app,"Nov 18, 2021","Nov 30, 2020","10,000+ ",1.3,ES
Essential Anatomy 5,PEGI 3,£14.99,False,3.5,2.24K,https://play.google.com/store/apps/details?id=com.the3d4medical.EssentialAnatomy,"Feb 1, 2022","May 14, 2014","50,000+ ",1.2.0,ES
Neuria,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.innoplexus.neuria,"Jun 9, 2022","Mar 23, 2022","100,000+ ",1.7,ES
FREMAP Contigo,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.mobile.fremap,"May 17, 2022","May 8, 2015","100,000+ ",2.5.1,ES
CoronaMadrid,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.madrid.CoronaMadrid,"Jun 25, 2020",N/A,"100,000+ ",1.1.0,ES
Vademecum Internacional,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.vidal.vademecum,"Oct 21, 2021","Mar 1, 2019","100,000+ ",2.0.0,ES
