App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
meditorium,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.schilumedia.meditorium,"May 27, 2022","Jul 24, 2013","50,000+ ",2.2.17,AT
AMBOSS Wissen für Mediziner,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.miamed.amboss.knowledge,"Jun 8, 2022","Jul 20, 2016","100,000+ ",Varies with device,AT
Bennet Test Full,PEGI 3,£0.69,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.alexuvarov.bennettest.full,"Jul 30, 2021","May 24, 2014","1,000+ ",2.7,AT
Oticon ON,PEGI 3,0,False,2.8,5.49K,https://play.google.com/store/apps/details?id=com.oticon.remotecontrol,"Sep 27, 2021","Nov 23, 2016","500,000+ ",Varies with device,AT
Ratownictwo medyczne algorytmy,PEGI 3,£6.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=pl.waw.bitmed.protokols,"Jun 23, 2022","Apr 29, 2014","5,000+ ",14.4.0,AT
Anatomy Quiz Pro,PEGI 3,£3.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.streuer.alexander.anatomyquizpro,"Aug 24, 2021","Dec 27, 2015","5,000+ ",4.8.1,AT
AGN Notfallfibel Demo + Abo,PEGI 3,N/A,True,N/A,N/A,https://play.google.com/store/apps/details?id=at.imigraz.ralfmuellerbooklet.demo,"Feb 13, 2022","May 1, 2016","1,000+ ",15.2.2,AT
heat it® - insect bite healer,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.ka.kamedi.heat_it,"Jun 16, 2022","Sep 14, 2020","100,000+ ",1.6.0-53,AT
Recognise Foot,PEGI 3,£6.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=au.com.appliquette.recognise.foot,"May 16, 2019","Mar 2, 2016","5,000+ ",1.0.6,AT
Paediatric Emergencies,PEGI 3,£4.99,False,4.7,122,https://play.google.com/store/apps/details?id=com.itdcs.paediatricemergency,"Jan 9, 2022","Apr 1, 2014","5,000+ ",22.01,AT
Selbsttest RK Salzburg,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=at.roteskreuz.partnerportal.selftest,"Jul 19, 2021",N/A,"100,000+ ",1.2.7,AT
ICD 10 & ICD 11,PEGI 3,£4.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.mp.icdcombo,"Dec 15, 2020","Dec 15, 2020",10+ ,1.0,AT
mySugr - Diabetes Tracker Log,PEGI 3,0,True,4.4,68.4K,https://play.google.com/store/apps/details?id=com.mysugr.android.companion,"Jun 20, 2022","Dec 6, 2013","1,000,000+ ",3.92.33,AT
Critical - Medical Guide,PEGI 3,£13.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.iotait.criticalx,"Mar 1, 2020","Mar 1, 2020","1,000+ ",2.0,AT
Bonzun IVF,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.bonzun.ivf,"Jun 22, 2022","Jul 1, 2019","5,000+ ",4.0.7,AT
Instant Blood Pressure Tracker,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.high.blood.pressure.checker.instant.bp.tracker.info.history.readings.cardio.journal.online.vitals,"May 16, 2022","Dec 4, 2021","100,000+ ",3.0,AT
SkillReport,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.priorapps.acta,"May 30, 2022","Jun 2, 2022",500+ ,1.0.0,AT
Squeezy: NHS Pelvic Floor App,PEGI 3,£2.99,False,4.6,3.25K,https://play.google.com/store/apps/details?id=com.propagator.squeezy,"Mar 4, 2019","Sep 17, 2014","50,000+ ",Varies with device,AT
Anatomyka - 3D Anatomy Atlas,PEGI 3,0,True,4.7,7.93K,https://play.google.com/store/apps/details?id=com.anatomyka.android,"Apr 6, 2022","Dec 9, 2018","100,000+ ",2.5.0,AT
Blood Pressure App: Heart Rate,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=blood.pressure.heart.rate.monitor.pulse.tracker.app.hch,"May 22, 2022","Dec 13, 2021","100,000+ ",1.4.2,AT
AnatomyMapp,PEGI 3,£14.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.booksofdiscovery.anatomymapper,"May 10, 2022","Jul 15, 2020","1,000+ ",1.8,AT
3D Anatomy,PEGI 3,£2.39,False,4.7,2.4K,https://play.google.com/store/apps/details?id=com.hssn.anatomy3d,"Mar 12, 2022","Sep 1, 2013","100,000+ ",6.2,AT
TOM - Pill & Tablet Reminder,PEGI 3,0,True,4.3,970,https://play.google.com/store/apps/details?id=ch.innovation6.tom.android,"Jun 8, 2022","May 28, 2020","100,000+ ",3.7.1,AT
Healy,PEGI 3,0,False,3.4,1.32K,https://play.google.com/store/apps/details?id=air.net.healyworld.healy,"Apr 20, 2022","Jul 30, 2019","100,000+ ",Varies with device,AT
CONTOUR DIABETES app (AT),PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.ascensia.contour.at,"May 29, 2022",N/A,"10,000+ ",3.1.0,AT
PMED - Preço de Procedimento,PEGI 3,£4.19,True,N/A,N/A,https://play.google.com/store/apps/details?id=oaz.soft,"Jun 9, 2022","Aug 22, 2012","5,000+ ",11.8,AT
Ada – check your health,PEGI 3,0,False,4.7,320K,https://play.google.com/store/apps/details?id=com.ada.app,"May 5, 2022","Mar 22, 2017","5,000,000+ ",3.17.0,AT
Rost Moves for Mamas,PEGI 3,£4.19,False,N/A,N/A,https://play.google.com/store/apps/details?id=nl.xlwebsolutions.android.dynabloqs.rostmoves,"Jun 1, 2022","Apr 5, 2022",100+ ,1.16,AT
PeduliLindungi,PEGI 3,0,False,2.2,954K,https://play.google.com/store/apps/details?id=com.telkom.tracencare,"Jun 11, 2022","Aug 2, 2021","50,000,000+ ",4.4.6,AT
INR Diary,PEGI 3,£2.09,False,N/A,N/A,https://play.google.com/store/apps/details?id=be.webfactor.inrdiaryplus,"Feb 6, 2022","May 19, 2020","1,000+ ",2.2.2,AT
Sunna Médecine,PEGI 3,£0.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.decodev.sunna_medecin,"Mar 8, 2022","Mar 8, 2022",10+ ,1.0.0,AT
Essential Anatomy 5,PEGI 3,£14.99,False,3.5,2.24K,https://play.google.com/store/apps/details?id=com.the3d4medical.EssentialAnatomy,"Feb 1, 2022","May 14, 2014","50,000+ ",1.2.0,AT
Recognise Neck,PEGI 16 • Sex,£6.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=au.com.appliquette.recognise.neck,"May 16, 2019","Mar 2, 2016","1,000+ ",1.0.6,AT
vetevo - Tagebuch & Gesundheit,PEGI 3,N/A,True,N/A,N/A,https://play.google.com/store/apps/details?id=de.vetevo.bea,"Jun 16, 2022",N/A,"100,000+ ",2.5.4,AT
myPhonak,PEGI 3,0,False,2.3,7.16K,https://play.google.com/store/apps/details?id=com.sonova.phonak.dsapp,"Feb 27, 2022","Aug 30, 2018","1,000,000+ ",4.0.6,AT
Journal Club: Medicine,PEGI 3,£6.49,False,4.7,263,https://play.google.com/store/apps/details?id=org.wikijournalclub,"Sep 12, 2019","Mar 9, 2013","10,000+ ",Varies with device,AT
24/7 online dermatologist,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.dermanostic,"Jun 14, 2022","Oct 8, 2020","100,000+ ",2.7.4,AT
Erste Hilfe - Rotes Kreuz,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=at.roteskreuz.st.erstehilfe,"Mar 2, 2022",N/A,"50,000+ ",2.1.7,AT
Recognise Shoulder,PEGI 16 • Sex,£6.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=au.com.appliquette.recognise.shoulder,"May 16, 2019","Mar 2, 2016","1,000+ ",1.0.6,AT
Muscle Premium,PEGI 3,£22.49,True,3.9,460,https://play.google.com/store/apps/details?id=com.visiblebody.musclepremium,"Aug 11, 2017","Oct 4, 2016","10,000+ ",7.1.17,AT
tıp doc emergency,PEGI 3,£11.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.setzer.tipdoc,"Aug 15, 2016","Aug 15, 2016",100+ ,1.0,AT
Vargo Anesthesia Mega App,PEGI 3,£79.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.vargoanesthesia.masterapp,"Jun 3, 2022","Feb 14, 2014","5,000+ ",19.5.2,AT
Blood pressure,PEGI 3,£5.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.kempinger.meinblutdruck,"Oct 7, 2019","Oct 7, 2019",5+ ,1.0,AT
Monash University FODMAP diet,PEGI 3,£5.60,False,3.5,2.47K,https://play.google.com/store/apps/details?id=com.monashuniversity.fodmap,"Jan 18, 2022","Nov 6, 2013","100,000+ ",3.0.9,AT
Freya • Surge Timer,PEGI 3,£2.49,False,3.9,284,https://play.google.com/store/apps/details?id=com.thepositivebirthcompany.freyasurgetimer,"Jun 12, 2020","Dec 23, 2019","10,000+ ",2.0.56,AT
SnoreGym : Reduce Your Snoring,PEGI 3,£4.19,False,4.7,951,https://play.google.com/store/apps/details?id=com.snorelab.snoregym,"Jan 15, 2021","Feb 3, 2020","50,000+ ",1.0.8,AT
Diseases & Disorders,PEGI 3,£0.89,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.soft24hours.directorys.medical.diseasemulti.paid,"Apr 16, 2020","Apr 5, 2016","5,000+ ",Varies with device,AT
FreeStyle LibreLink - AT,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.freestylelibre.app.at,"Mar 11, 2021",N/A,"10,000+ ",2.5.3,AT
Full Code - Emergency Medicine Simulation,PEGI 3,0,True,4.2,2.2K,https://play.google.com/store/apps/details?id=com.minerva_medical.minerva,"Apr 20, 2022","Aug 9, 2018","100,000+ ",2.9,AT
BOS Funk Deutschland,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.rettungsdienst_app.bosd,"Jan 18, 2022",N/A,"5,000+ ",4.2.1,AT
Diabetes Connect,PEGI 3,0,True,4.3,4.83K,https://play.google.com/store/apps/details?id=com.squaremed.diabetesconnect.android,"Dec 20, 2020","Jul 20, 2013","100,000+ ",2.6.5,AT
Antibiotika & Antiinfektiva,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.seraphic.antibiotika,"Nov 23, 2021",N/A,"1,000+ ",2.0.3,AT
vet-Anatomy,PEGI 18,0,True,4.0,985,https://play.google.com/store/apps/details?id=net.imaios.vetanatomy,"Apr 25, 2022","Oct 25, 2016","100,000+ ",2.1.2,AT
Body Temperature Thermometer,PEGI 12 • Sex,0,True,3.8,6.82K,https://play.google.com/store/apps/details?id=com.bodytemperatureThermometer.feverRecordsdiary,"Nov 21, 2021","Oct 15, 2020","1,000,000+ ",1.2,AT
FibriCheck,PEGI 3,0,True,3.3,6.32K,https://play.google.com/store/apps/details?id=com.qompium.fibricheck,"Jun 2, 2022","Aug 23, 2016","500,000+ ",2.3.0,AT
MyTherapy Pill Reminder,PEGI 3,0,False,4.6,135K,https://play.google.com/store/apps/details?id=eu.smartpatient.mytherapy,"Jun 21, 2022","Apr 14, 2015","5,000,000+ ",3.88.4,AT
Muscle Trigger Point Anatomy,PEGI 3,£2.69,False,4.5,1.59K,https://play.google.com/store/apps/details?id=com.real.bodywork.muscle.trigger.points,"Jul 30, 2019","Jan 27, 2011","50,000+ ",2.4.8,AT
Logopädie App 1 : Übungen zur Aussprache,PEGI 3,N/A,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.pmqsoftware.logopadie.de,"Nov 1, 2016","Dec 24, 2015","50,000+ ",2.26,AT
Cleo - die MS App,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.biogen.cleo.at,"Apr 20, 2022",N/A,"10,000+ ",1.12.2,AT
Medical ID (premium),PEGI 3,£4.99,False,4.7,2.23K,https://play.google.com/store/apps/details?id=app.medicalid,"May 9, 2022","Jun 28, 2014","10,000+ ",7.15.1,AT
