,App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Application Type,Country Count,Countries
7400,Drink Water Reminder Aquarium,PEGI 3,0.0,True,4.6,26100,https://play.google.com/store/apps/details?id=drink.water.reminder.aquarium,"Dec 15, 2021","Aug 17, 2017","500,000+",2.1.4,HEALTH AND FITNESS,2,"AT,DE"
7410,ToxFox: Der Produktcheck,PEGI 3,0.0,False,4.0,2920,https://play.google.com/store/apps/details?id=de.bund.toxfox,"Dec 8, 2021","Sep 29, 2014","1,000,000+",4.0.32,HEALTH AND FITNESS,3,"AT,LU,DE"
7417,Move it Mama Pregnancy Fitness,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.mobig.moveitmama,"Jun 23, 2022","Aug 16, 2019","10,000+",1.5.15,HEALTH AND FITNESS,1,AT
7418,MyNovatium | einfach testen,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=mynovatium.novatium.at,"Apr 3, 2022","Dec 22, 2021","10,000+",1.5.0,HEALTH AND FITNESS,1,AT
7426,Fddb - Calorie Counter & Diet,PEGI 3,0.0,True,3.9,30800,https://play.google.com/store/apps/details?id=com.fddb,"Jun 6, 2022","Jan 6, 2014","1,000,000+",4.6.11 (Build 1)-gms,HEALTH AND FITNESS,2,"AT,DE"
7434,KOMPASS Wanderkarte,PEGI 3,0.0,True,2.4,2370,https://play.google.com/store/apps/details?id=de.hubermedia.android.kompass,"Jan 27, 2022","May 9, 2014","100,000+",5.14.5,HEALTH AND FITNESS,1,AT
7439,Noom: Weight Loss & Health,PEGI 3,0.0,True,4.2,292000,https://play.google.com/store/apps/details?id=com.wsl.noom,"Jun 22, 2022","Mar 17, 2011","10,000,000+",10.16.4,HEALTH AND FITNESS,3,"AT,LU,DE"
7457,Yoga Easy: Fit mit Yoga,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=de.yogaeasy.videoapp,"Jun 9, 2022","Jun 20, 2017","100,000+",5.0.4,HEALTH AND FITNESS,2,"AT,DE"
7462,BE-App,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=de.kalorien.be,"Jul 9, 2020",,"10,000+",Varies with device,HEALTH AND FITNESS,2,"AT,DE"
7466,PAKAMA athletics,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.pakama,"Jun 15, 2022","Dec 27, 2021","1,000+",0.9.90,HEALTH AND FITNESS,1,AT
7469,MyFitCoach Muskelaufbau im Gym,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=de.myfitcoach.tim.mfc,"Jun 20, 2022","Dec 19, 2017","10,000+",4.32,HEALTH AND FITNESS,2,"AT,DE"
7474,MeineÖGK,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=at.itsv.mobile.meineoegk,"May 25, 2022","Feb 10, 2022","1,000+",1.0.1,HEALTH AND FITNESS,1,AT
7475,Corona-Warn-App,PEGI 3,0.0,False,3.1,152000,https://play.google.com/store/apps/details?id=de.rki.coronawarnapp,"Jun 9, 2022","Jul 2, 2020","10,000,000+",2.23.2,HEALTH AND FITNESS,2,"AT,DE"
7480,Medicinal Herbs Info,PEGI 3,0.89,False,0.0,0,https://play.google.com/store/apps/details?id=com.bentosoftware.heilkraut,"Apr 22, 2022","Apr 22, 2022",100+,1.1.0,HEALTH AND FITNESS,5,"MC,VA,DE,GI,SM"
7491,Heart Rate Complication,PEGI 3,1.39,False,0.0,0,https://play.google.com/store/apps/details?id=com.weartools.heartratecomp,"Jun 6, 2022","May 17, 2022",100+,Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7496,YoYo Fitness Test Pro,PEGI 3,1.09,False,0.0,0,https://play.google.com/store/apps/details?id=com.theory.biscuit.yoyotest.paid,"Mar 30, 2022","Dec 16, 2020",50+,1.3.1,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7500,"MoodMission - Cope with Stress, Moods & Anxiety",PEGI 3,4.29,True,0.0,0,https://play.google.com/store/apps/details?id=au.com.mood.mission,"Mar 16, 2022","Aug 3, 2021",100+,1.5.6,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7510,Brain Waves Pro Binaural Beats,PEGI 3,1.89,False,3.5,268,https://play.google.com/store/apps/details?id=com.myniotech.brainwavespro,"Oct 19, 2021","Jan 13, 2017","10,000+",7.0.2,HEALTH AND FITNESS,5,"MC,VA,LI,GI,SM"
7511,Awf RUN 2 - watch face,PEGI 3,1.59,False,0.0,0,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfrun2,"Apr 16, 2022","Sep 21, 2021","1,000+",Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7512,Health Services Complications,PEGI 3,1.49,False,0.0,0,https://play.google.com/store/apps/details?id=com.weartools.hscomplications,"Jun 18, 2022","Jun 12, 2022",10+,Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7513,Water Tracker - Water Reminder,PEGI 3,4.29,False,4.0,380,https://play.google.com/store/apps/details?id=ascendik.drinkwaterreminder.hydration.watertracker.drinkwater.pro,"Dec 19, 2021","Jun 18, 2019","10,000+",2.07.5,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7517,Velocomp,PEGI 3,0.79,False,0.0,0,https://play.google.com/store/apps/details?id=com.infoicon.velocomp,"May 4, 2022","Mar 21, 2022",100+,1.0,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7519,Sweet Dream - Sleep Sounds,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.dreams.sweetdream,"Jun 16, 2022","Apr 28, 2022","100,000+",1.0.6,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7528,NTV527 - Iron Watch Face Pro,PEGI 3,1.29,False,0.0,0,https://play.google.com/store/apps/details?id=com.watchfacestudio.ntv527,"Jun 14, 2022","Nov 25, 2021",50+,Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7531,Awf Pace [PRO] - watch face,PEGI 3,0.49,False,0.0,0,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfpacepro,"Apr 16, 2022","Aug 26, 2021","1,000+",Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7532,Awf Fit Dashboard - watch face,PEGI 3,1.59,False,4.2,143,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfdashboard,"Jun 16, 2022","Oct 28, 2021","5,000+",Varies with device,HEALTH AND FITNESS,7,"MC,VA,LI,DE,GI,SM,IS"
7533,NeuroZittern TRE TraumaRelease,PEGI 3,3.89,False,0.0,0,https://play.google.com/store/apps/details?id=ch.hrrisk.tre,"Jun 6, 2022","Oct 17, 2021",50+,1.1.8,HEALTH AND FITNESS,5,"MC,VA,DE,GI,SM"
7535,I am - Daily affirmations,PEGI 3,0.0,True,4.8,112000,https://play.google.com/store/apps/details?id=com.hrd.iam,"Jun 20, 2022","Feb 23, 2016","1,000,000+",4.3.2,HEALTH AND FITNESS,7,"MC,VA,GI,SM,IS,PF,IE"
7536,Yo-Yo Intermittent Pro,PEGI 3,1.69,False,0.0,0,https://play.google.com/store/apps/details?id=rudy.android.yoyopro,"Apr 18, 2022","Mar 27, 2015","1,000+",4.50,HEALTH AND FITNESS,5,"MC,VA,DE,GI,SM"
7540,Homeopathy hindi saral Upchar,PEGI 3,0.29,False,0.0,0,https://play.google.com/store/apps/details?id=com.cure.homeosmart,"Jun 23, 2022","May 25, 2022",10+,1.6,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7543,Awf Aeon [e-BPM] - watch face,PEGI 3,1.29,False,0.0,0,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfaeonbpm,"May 23, 2022","Aug 23, 2021",100+,Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7549,Wear Stand-up Alert +Watchface complication bubble,PEGI 3,1.85,False,4.0,118,https://play.google.com/store/apps/details?id=dyna.logix.wear.inactivity.tracker.stand.up.alert,"Mar 9, 2022","Nov 14, 2015","5,000+",Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7550,FitOlympia Pro - Gym Workouts,PEGI 3,29.0,False,4.7,735,https://play.google.com/store/apps/details?id=com.techbull.fitolympia.paid,"Jun 16, 2022","Jan 30, 2022","10,000+",22.6.5,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7551,Blue Light Filter & Night Mode,PEGI 3,4.29,False,4.7,1610,https://play.google.com/store/apps/details?id=com.ascendik.eyeshieldpro,"Dec 5, 2021","Feb 8, 2017","10,000+",4.05.0,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7552,Gentle Wakeup Pro - Sunrise,PEGI 3,16.99,False,4.7,2210,https://play.google.com/store/apps/details?id=com.changemystyle.gentlewakeuppro,"Jun 23, 2022","Mar 30, 2016","50,000+",7.4.0,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7553,Awf Fit [ONE] - watch face,PEGI 3,0.49,False,0.0,0,https://play.google.com/store/apps/details?id=com.watchfacestudio.awffitone,"Jun 5, 2022","Jan 1, 2022",500+,Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7555,Awf RUN 3 - watch face,PEGI 3,1.79,False,4.2,45,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfrun3,"Apr 17, 2022","Dec 20, 2021","1,000+",Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7556,Darker Pro,PEGI 3,2.99,False,4.5,470,https://play.google.com/store/apps/details?id=com.mlhg.screenfilterpro,"Oct 19, 2021","Oct 30, 2013","5,000+",Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7571,Awf Athlete 1 - watch face,PEGI 3,0.99,False,0.0,0,https://play.google.com/store/apps/details?id=com.amoledwatchfaces.athlete1,"Jun 16, 2022","Jun 14, 2022",100+,Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7573,Daily Ab Workout,PEGI 3,3.79,False,4.6,3120,https://play.google.com/store/apps/details?id=com.tinymission.dailyabworkoutpaid,"Aug 24, 2021","Dec 5, 2010","100,000+",6.38,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7577,Awf RUN 4 - watch face,PEGI 3,1.19,False,0.0,0,https://play.google.com/store/apps/details?id=com.amoledwatchfaces.run4,"May 6, 2022","May 6, 2022",100+,Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7581,Awf Pace 2 - watch face,PEGI 3,1.29,False,0.0,0,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfpace2,"May 9, 2022","Jan 19, 2022",500+,Varies with device,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7596,Daily Workouts,PEGI 3,18.49,False,4.7,6730,https://play.google.com/store/apps/details?id=com.tinymission.dailyworkoutspaid,"Aug 24, 2021","Dec 3, 2012","50,000+",6.38,HEALTH AND FITNESS,5,"MC,VA,LI,GI,SM"
7597,AcuZone,PEGI 3,2.99,False,0.0,0,https://play.google.com/store/apps/details?id=com.ganomtech.sri,"Aug 23, 2021","Feb 13, 2021",100+,5.0,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7598,1st Phorm,PEGI 3,0.0,True,2.1,1020,https://play.google.com/store/apps/details?id=com.firstphorm.apps,"May 9, 2022","Apr 8, 2019","100,000+",2.28.0,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7599,Awf RUN [PRO] - watch face,PEGI 3,1.19,False,5.0,153,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfrun,"May 25, 2022","Sep 7, 2021","5,000+",Varies with device,HEALTH AND FITNESS,5,"MC,VA,DE,GI,SM"
7600,JJ-Digital004 Watch Face,PEGI 3,1.19,False,0.0,0,https://play.google.com/store/apps/details?id=com.watchfacestudio.jjdigital004,"Mar 8, 2022","Sep 3, 2021","1,000+",1.4.0,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7602,3x3D Eye Training Premium,PEGI 3,1.19,False,0.0,0,https://play.google.com/store/apps/details?id=com.mobreve.visiontraapp,"Jun 19, 2022","Aug 9, 2021","1,000+",2.7,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7606,Homeopathy Treatment in Hindi,PEGI 3,0.99,False,0.0,0,https://play.google.com/store/apps/details?id=com.homeopathy.sampoorn,"Jun 9, 2022","Aug 10, 2021",500+,5.7,HEALTH AND FITNESS,4,"MC,VA,GI,SM"
7607,BodBot Personal Trainer: Workout & Fitness Coach,PEGI 3,0.0,True,3.8,32800,https://play.google.com/store/apps/details?id=com.bodbot.trainer,"Jun 21, 2022","Nov 16, 2016","5,000,000+",6.121,HEALTH AND FITNESS,1,MT
7608,Calorie Counter - MyNetDiary,PEGI 3,0.0,True,4.6,49200,https://play.google.com/store/apps/details?id=com.fourtechnologies.mynetdiary.ad,"Jun 20, 2022","Sep 17, 2010","1,000,000+",8.0.1,HEALTH AND FITNESS,3,"MT,BG,RO"
7624,Fit Body: Fitness & Nutrition,PEGI 3,0.0,True,4.7,1030,https://play.google.com/store/apps/details?id=com.bodylovegroupllc.bodylove,"Jun 8, 2022","Dec 3, 2018","50,000+",4.5.7,HEALTH AND FITNESS,1,MT
7627,Train Like a Ballerina,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.alkye.releve,"Feb 17, 2022","Oct 16, 2020","1,000+",1.20,HEALTH AND FITNESS,1,MT
7634,Touchtight Pro Soccer Training,PEGI 3,0.0,True,2.9,74,https://play.google.com/store/apps/details?id=tv.uscreen.touchtightfootballcoaching,"Jan 31, 2022","Feb 19, 2020","10,000+",3.4.5,HEALTH AND FITNESS,1,MT
7646,ELL-EVATE - Recipes & Workouts,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=net.peater.ellevate,"May 12, 2022","Nov 22, 2021","1,000+",1.6.4,HEALTH AND FITNESS,1,MT
7647,Vibration App: Vibrator Strong,PEGI 3,0.0,True,4.1,12200,https://play.google.com/store/apps/details?id=strong.vibrator.massage.vibration.forwomen,"Apr 24, 2022","Apr 12, 2021","1,000,000+",1.1.6,HEALTH AND FITNESS,1,MT
7660,Unimeal: Healthy Diet&Workouts,PEGI 3,0.0,True,4.5,9970,https://play.google.com/store/apps/details?id=com.unimeal.android,"Jun 20, 2022","May 13, 2020","100,000+",2.11.0,HEALTH AND FITNESS,3,"MT,IT,PT"
7665,Clear Minds Hypnotherapy,PEGI 3,0.0,True,4.0,184,https://play.google.com/store/apps/details?id=com.clearmindhypnotherapy.app,"Jun 2, 2022","Dec 22, 2021","50,000+",1.5,HEALTH AND FITNESS,1,MT
7666,RP Diet Coach,PEGI 3,0.0,True,4.1,4610,https://play.google.com/store/apps/details?id=com.rp.rpdiet,"Jun 14, 2022","Dec 17, 2018","100,000+",1.19.13,HEALTH AND FITNESS,3,"MT,CY,IS"
7669,Walking Tracker by GetFit - Step Counter,PEGI 3,0.0,True,1.1,793,https://play.google.com/store/apps/details?id=com.appyfurious.walking,"Jun 11, 2021","Jul 27, 2020","100,000+",1.3.6,HEALTH AND FITNESS,2,"MT,CY"
7673,Cardi Mate: Heart Rate Monitor,PEGI 3,0.0,True,3.8,7100,https://play.google.com/store/apps/details?id=heart.rate.monitor.pulse,"Jun 14, 2022","Sep 22, 2021","500,000+",1.13,HEALTH AND FITNESS,5,"MT,LT,BG,SK,HU"
7674,Mariano Club,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=digifit.android.virtuagym.pro.mariano,"Apr 30, 2022","Jan 16, 2019","1,000+",10.1.2,HEALTH AND FITNESS,1,MT
7696,WODProof: Cross Training Timer,PEGI 3,0.0,True,4.2,602,https://play.google.com/store/apps/details?id=com.tac.woodproof,"Jun 21, 2022","Nov 30, 2016","100,000+",3.1.3,HEALTH AND FITNESS,1,MT
7708,Boho Beautiful Official,PEGI 3,0.0,True,4.9,498,https://play.google.com/store/apps/details?id=com.bohobeautiful.BohoBeautifulTV,"Jun 12, 2022","Sep 30, 2020","10,000+",113,HEALTH AND FITNESS,2,"MT,HU"
7720,MySwimPro: Swim Workout App,PEGI 3,0.0,True,2.9,1400,https://play.google.com/store/apps/details?id=com.myswimpro.android.app,"Jun 21, 2022","Jan 29, 2015","100,000+",7.8.64,HEALTH AND FITNESS,1,MT
7721,GreenPass EU,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=eu.greenpassapp.greenpassrk,"Jan 21, 2022","Jul 27, 2021","100,000+",1.2.3,HEALTH AND FITNESS,1,MT
7722,Keto Diet App: Ketogenic Diet and Low Carb Recipes,PEGI 3,0.0,True,4.5,181,https://play.google.com/store/apps/details?id=com.realizedmobile.ketodietapp,"Oct 18, 2021","Dec 6, 2019","10,000+",1.2.9,HEALTH AND FITNESS,1,MT
7725,"Glo Yoga, Pilates, Meditation",PEGI 3,0.0,True,3.0,261,https://play.google.com/store/apps/details?id=com.glo.mobile,"Apr 26, 2022","Dec 24, 2019","10,000+",3.1.8,HEALTH AND FITNESS,1,MT
7730,Weight Loss Fitness by Verv,PEGI 3,0.0,True,4.1,10600,https://play.google.com/store/apps/details?id=com.grinasys.fwl,"Jun 15, 2022","Oct 20, 2017","1,000,000+",Varies with device,HEALTH AND FITNESS,2,"MT,LU"
7742,Postkassetrimmen,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.postkassetrimmen,"Jun 12, 2022",,"5,000+",4.16.0,HEALTH AND FITNESS,1,NO
7748,UVLens - UV Index Forecasts,PEGI 3,0.0,False,4.1,1290,https://play.google.com/store/apps/details?id=com.spark64.uvlens.mobile,"Sep 20, 2020","Jun 20, 2016","100,000+",2.5.4,HEALTH AND FITNESS,1,NO
7755,Heia Meg,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=no.helsedirektoratet.heiameg,"Mar 17, 2021","Jan 28, 2019","50,000+",2.8.1,HEALTH AND FITNESS,1,NO
7760,Trimpoeng,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.smallsoft.Trimpoeng,"May 31, 2022","Jun 1, 2015","50,000+",2.1.7,HEALTH AND FITNESS,1,NO
7767,Myworkout GO,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=no.myworkout.mybioage,"Jun 13, 2022","May 7, 2016","10,000+",2.61.0,HEALTH AND FITNESS,1,NO
7770,Gå 10,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=no.helsedirektoratet.ga10,"Oct 4, 2021","Jan 28, 2019","50,000+",2.3.1,HEALTH AND FITNESS,1,NO
7781,PatientSky,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.patientsky.pasientsky,"Sep 1, 2021","Sep 8, 2015","500,000+",6.5.1,HEALTH AND FITNESS,1,NO
7782,Slutta,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=no.helsedir.slutta2020,"Sep 29, 2021",,"10,000+",2.3.7,HEALTH AND FITNESS,1,NO
7786,Apotek 1,PEGI 3,0.0,False,3.8,482,https://play.google.com/store/apps/details?id=com.ompalabs.stores.apotek1,"Nov 12, 2021","May 1, 2012","100,000+",3.2.8,HEALTH AND FITNESS,1,NO
7805,Polar Flow – Sync & Analyze,PEGI 3,0.0,False,3.9,149000,https://play.google.com/store/apps/details?id=fi.polar.polarflow,"Jun 20, 2022","Apr 16, 2014","5,000,000+",Varies with device,HEALTH AND FITNESS,2,"NO,FI"
7814,SATS,PEGI 3,0.0,False,1.8,979,https://play.google.com/store/apps/details?id=com.healthfitnessnordic.gxbooking,"May 30, 2022","Aug 28, 2017","100,000+",3.27.0,HEALTH AND FITNESS,1,NO
7821,TUR,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.apphaug.tur,"Mar 31, 2022","Apr 26, 2017","10,000+",1.7.5,HEALTH AND FITNESS,1,NO
7829,Zero - Intermittent Fasting,PEGI 3,0.0,True,4.5,57300,https://play.google.com/store/apps/details?id=com.zerofasting.zero,"Jun 21, 2022","Mar 27, 2019","1,000,000+",2.27.1,HEALTH AND FITNESS,2,"NO,IS"
7835,Tankevirus,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.tankevirus,"Jun 3, 2022","Oct 7, 2021","10,000+",1.44,HEALTH AND FITNESS,1,NO
7841,Roede,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.roede.Roede,"May 5, 2022","Jan 30, 2019","10,000+",2.6.0,HEALTH AND FITNESS,1,NO
7846,Family Sports Club,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=se.brpsystems.stamina,"Mar 19, 2021","Mar 25, 2014","50,000+",2021.0319.1,HEALTH AND FITNESS,1,NO
7848,Stolpejakten,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=no.andmark.sig,"May 11, 2022","May 9, 2015","100,000+",10.0.5,HEALTH AND FITNESS,1,NO
7986,Imagine Clarity,PEGI 3,0.0,True,3.6,204,https://play.google.com/store/apps/details?id=com.imagineclarity.clarity,"Oct 24, 2021","Oct 26, 2015","10,000+",2.2.7,HEALTH AND FITNESS,1,LU
8001,enduco - A.I. personal coach,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=app.enduco.mobile,"Apr 25, 2022","Feb 22, 2020","10,000+",4.4.1,HEALTH AND FITNESS,1,LU
8005,CNSapp,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=lu.cns.validator,"Nov 15, 2021",,"1,000+",1.1,HEALTH AND FITNESS,1,LU
8006,Pilates Anytime Workouts,PEGI 3,0.0,True,4.5,375,https://play.google.com/store/apps/details?id=com.pilatesanytime.pilatesanytime,"May 19, 2022","Nov 10, 2019","50,000+",4.3,HEALTH AND FITNESS,1,LU
8021,Fitplan: Gym & Home Workouts,PEGI 3,0.0,True,4.5,5560,https://play.google.com/store/apps/details?id=com.fitplanapp.fitplan,"May 11, 2022","Sep 19, 2016","1,000,000+",5.0.5,HEALTH AND FITNESS,1,LU
8022,MyDSP,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=lu.esante.mydsp,"Feb 11, 2022","Dec 15, 2021","5,000+",1.4.10-s,HEALTH AND FITNESS,1,LU
8024,Gotta Yoga,PEGI 3,0.0,True,4.9,1960,https://play.google.com/store/apps/details?id=com.gottajoga.androidplayer,"May 30, 2022","Sep 22, 2017","100,000+",1.21.4,HEALTH AND FITNESS,1,LU
8026,IRONMAN Tracker,PEGI 3,0.0,True,4.7,10000,https://play.google.com/store/apps/details?id=me.rtrt.app.irma,"Sep 7, 2021","Jul 12, 2017","500,000+",6.1.0,HEALTH AND FITNESS,1,LU
8061,Fit! - the fitness app,PEGI 3,0.0,True,4.5,3680,https://play.google.com/store/apps/details?id=co.macrofit.macroFit,"Mar 22, 2022","Dec 11, 2019","100,000+",1.61,HEALTH AND FITNESS,1,LU
8070,"Bestcycling Life, entrena cuerpo y mente",PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=es.bestcycling.life,"Jun 16, 2022","Dec 19, 2018","50,000+",2.5.11,HEALTH AND FITNESS,2,"LU,ES"
8075,COVID Certificate,PEGI 3,0.0,False,3.0,8920,https://play.google.com/store/apps/details?id=ch.admin.bag.covidcertificate.wallet,"Apr 29, 2022","May 31, 2021","5,000,000+",4.1.0,HEALTH AND FITNESS,1,LU
8082,Luvly: Face Yoga & Exercise,PEGI 3,0.0,True,3.9,4059,https://play.google.com/store/apps/details?id=face.yoga.skincare.app,"Jun 10, 2022","Nov 19, 2020","500,000+",2.0.0,HEALTH AND FITNESS,1,LU
8092,Walking App - Walking for Weight Loss,PEGI 3,0.0,True,4.7,37100,https://play.google.com/store/apps/details?id=walking.weightloss.walk.tracker,"Aug 26, 2021","Jun 7, 2018","5,000,000+",1.1.4,HEALTH AND FITNESS,2,"LU,EE"
8395,FitCloudPro,PEGI 3,0.0,False,3.0,13500,https://play.google.com/store/apps/details?id=com.topstep.fitcloudpro,"Mar 20, 2022","Jan 23, 2019","1,000,000+",1.3.9,HEALTH AND FITNESS,1,CZ
8403,myAGE.health,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=health.myage,"Jun 16, 2022","Oct 11, 2021","10,000+",1.2.2,HEALTH AND FITNESS,1,CZ
8422,Ladylab,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=cz.pixelfield.ladylab,"Feb 7, 2022","Dec 16, 2021","5,000+",1.0.5,HEALTH AND FITNESS,1,CZ
8427,8fit Workouts & Meal Planner,PEGI 3,0.0,True,4.1,149000,https://play.google.com/store/apps/details?id=com.eightfit.app,"May 9, 2022","Apr 13, 2014","10,000,000+",22.04.0,HEALTH AND FITNESS,2,"CZ,CY"
8431,WearPro,PEGI 3,0.0,False,2.5,5020,https://play.google.com/store/apps/details?id=com.dtno1.WearPro,"Jun 20, 2022","Sep 16, 2020","500,000+",2.1.3,HEALTH AND FITNESS,1,CZ
8438,30 Day Fitness Challenge,PEGI 3,0.0,True,4.8,608000,https://play.google.com/store/apps/details?id=com.popularapp.thirtydayfitnesschallenge,"Aug 20, 2021","May 19, 2016","10,000,000+",2.0.14,HEALTH AND FITNESS,4,"CZ,IS,SK,HU"
8442,Don't panic,PEGI 3,0.0,False,3.6,1300,https://play.google.com/store/apps/details?id=org.dontpanic,"Mar 10, 2022","Mar 10, 2019","100,000+",Varies with device,HEALTH AND FITNESS,1,CZ
8452,BMI Calculator,PEGI 3,0.0,False,4.6,47400,https://play.google.com/store/apps/details?id=com.appovo.bmicalculator,"Jun 16, 2022","Apr 21, 2017","5,000,000+",1.6.1,HEALTH AND FITNESS,8,"CZ,LV,IT,SK,SI,EE,FI,HU"
8453,VOS — Wellbeing & Mood Journal,PEGI 3,0.0,True,4.6,15300,https://play.google.com/store/apps/details?id=com.vos.app,"Jun 22, 2022","Oct 23, 2020","500,000+",2.10.1,HEALTH AND FITNESS,1,CZ
8455,Tečka,PEGI 3,0.0,False,2.3,7620,https://play.google.com/store/apps/details?id=cz.nakit.eocko.wallet,"May 20, 2022","Jun 22, 2021","1,000,000+",1.8.0,HEALTH AND FITNESS,1,CZ
8462,Health Sync,PEGI 3,0.0,True,4.6,22300,https://play.google.com/store/apps/details?id=nl.appyhapps.healthsync,"Jun 16, 2022","Apr 28, 2016","1,000,000+",7.4.5.6.3,HEALTH AND FITNESS,1,CZ
8472,Grow With Anna,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.growwithanna.app,"Jun 8, 2022","May 23, 2022","10,000+",1.0.4,HEALTH AND FITNESS,3,"CZ,LT,LV"
8487,Spiralista,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=cz.spiral.app,"Feb 11, 2022","Feb 24, 2021","10,000+",1.0.10-rc301,HEALTH AND FITNESS,2,"CZ,SK"
8489,TrainingPeaks,PEGI 3,0.0,True,4.6,24100,https://play.google.com/store/apps/details?id=com.peaksware.trainingpeaks,"May 4, 2022","May 4, 2011","1,000,000+",10.6.0,HEALTH AND FITNESS,6,"CZ,HR,SK,ES,SI,FI"
8491,Jíme zdravě,PEGI 3,0.0,True,4.3,4650,https://play.google.com/store/apps/details?id=cz.pixelmate.fitrecepty,"Feb 1, 2022","Aug 18, 2015","100,000+",6.1.2,HEALTH AND FITNESS,1,CZ
8493,Calmio,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=cz.calmio.app,"Apr 6, 2022","Aug 13, 2019","50,000+",1.1.57,HEALTH AND FITNESS,1,CZ
